1.851019449532032013e-02,8.103180675949188737e-33,3.162288040044256121e+00,-1.709467358887195587e-02,1.000000000000000000e+00
1.851019449532032013e-02,2.980993796941826110e-33,3.163937583687253863e+00,1.712819188833236694e-02,1.000000000000000000e+00
1.752298139035701752e-02,-1.344371028244495392e-02,3.164943385990806490e+00,2.092493511736392975e-02,0.000000000000000000e+00
9.131698869168758392e-03,-1.095317378640174866e-01,3.160204511257358462e+00,-5.517460033297538757e-02,1.000000000000000000e+00
-1.727584865875542164e-03,-1.834797412157058716e-01,3.146965038618542820e+00,-1.877396404743194580e-01,0.000000000000000000e+00
-1.801651157438755035e-02,-2.720189988613128662e-01,3.118474312248178393e+00,-4.378140270709991455e-01,1.000000000000000000e+00
-1.851013302803039551e-02,-9.226901829242706299e-02,3.082228528457232386e+00,-6.130736470222473145e-01,2.000000000000000000e+00
-1.727584865875542164e-03,1.819621473550796509e-01,3.072275282936640650e+00,-3.314511179924011230e-01,2.000000000000000000e+00
2.221222035586833954e-02,3.704849183559417725e-01,3.100025581317492396e+00,2.470206171274185181e-01,2.000000000000000000e+00
4.985405132174491882e-02,4.883830249309539795e-01,3.158101452636071116e+00,8.417698740959167480e-01,2.000000000000000000e+00
6.515578180551528931e-02,3.561119139194488525e-01,3.235235283272810847e+00,1.294517755508422852e+00,0.000000000000000000e+00
5.454329028725624084e-02,-9.657939895987510681e-03,3.292908148961611658e+00,1.188563466072082520e+00,0.000000000000000000e+00
3.455232456326484680e-02,-2.590611875057220459e-01,3.311691807704516322e+00,6.609222292900085449e-01,0.000000000000000000e+00
9.378509595990180969e-03,-4.174070954322814941e-01,3.304221065836497218e+00,1.405558735132217407e-01,0.000000000000000000e+00
-1.974414102733135223e-02,-5.229146480560302734e-01,3.281202616291590601e+00,-2.400642484426498413e-01,0.000000000000000000e+00
-5.084118992090225220e-02,-5.872213840484619141e-01,3.252299117045946986e+00,-4.579584598541259766e-01,0.000000000000000000e+00
-8.341909945011138916e-02,-6.297626495361328125e-01,3.221656257408209711e+00,-5.542274713516235352e-01,0.000000000000000000e+00
-1.169841960072517395e-01,-6.554470062255859375e-01,3.188716618465729624e+00,-6.205903291702270508e-01,0.000000000000000000e+00
-1.510428488254547119e-01,-6.733130812644958496e-01,3.156702587502547175e+00,-6.342904567718505859e-01,0.000000000000000000e+00
-1.858419626951217651e-01,-6.881952285766601562e-01,3.121841620775409609e+00,-6.728635430335998535e-01,0.000000000000000000e+00
-2.211346775293350220e-01,-7.001429796218872070e-01,3.080339944111653239e+00,-7.692925333976745605e-01,0.000000000000000000e+00
-2.379172146320343018e-01,-4.501165747642517090e-01,3.040292540686674982e+00,-7.831735014915466309e-01,2.000000000000000000e+00
-2.268111109733581543e-01,-1.775362715125083923e-02,3.042019592719622523e+00,-2.348251491785049438e-01,2.000000000000000000e+00
-2.058329582214355469e-01,2.609410881996154785e-01,3.101082170503683955e+00,6.828299164772033691e-01,2.000000000000000000e+00
-1.944800466299057007e-01,2.229044884443283081e-01,3.202141510444231898e+00,1.543523788452148438e+00,0.000000000000000000e+00
-2.060797512531280518e-01,-6.953784823417663574e-02,3.298348458605357081e+00,1.776768445968627930e+00,0.000000000000000000e+00
-2.268111109733581543e-01,-2.912390828132629395e-01,3.368207158642359644e+00,1.526973009109497070e+00,0.000000000000000000e+00
-2.524785399436950684e-01,-4.327948689460754395e-01,3.424344571428843409e+00,1.267467737197875977e+00,0.000000000000000000e+00
-2.808607816696166992e-01,-5.180992484092712402e-01,3.480320723848887354e+00,1.179279565811157227e+00,0.000000000000000000e+00
-3.043070137500762939e-01,-4.800161421298980713e-01,3.550452413158961207e+00,1.335757851600646973e+00,0.000000000000000000e+00
-3.139322698116302490e-01,-2.941213548183441162e-01,3.664370449381419093e+00,1.958892226219177246e+00,0.000000000000000000e+00
-3.176342844963073730e-01,-1.537264436483383179e-01,3.842023523645945460e+00,2.999439477920532227e+00,0.000000000000000000e+00
-3.186215460300445557e-01,-6.878665089607238770e-02,4.092538090544291407e+00,4.304079532623291016e+00,0.000000000000000000e+00
-3.188683092594146729e-01,-2.777292951941490173e-02,4.419903071718760401e+00,5.759653091430664062e+00,0.000000000000000000e+00
-3.191151320934295654e-01,-1.443376578390598297e-02,4.829479845362254053e+00,7.336089134216308594e+00,0.000000000000000000e+00
-3.191151320934295654e-01,-5.309885833412408829e-03,5.315777691202708155e+00,8.882579803466796875e+00,0.000000000000000000e+00
-3.188683092594146729e-01,1.703442540019750595e-03,5.863461168604441553e+00,1.021994781494140625e+01,0.000000000000000000e+00
-3.173874616622924805e-01,1.850283332169055939e-02,4.147817881899424464e+00,-1.920826339721679688e+01,0.000000000000000000e+00
-3.109706640243530273e-01,9.600877761840820312e-02,2.615354212122507960e+00,-2.588610649108886719e+01,2.000000000000000000e+00
-3.001113533973693848e-01,1.728820055723190308e-01,2.077306660013743311e+00,-1.603330230712890625e+01,2.000000000000000000e+00
-2.919668853282928467e-01,1.635772585868835449e-01,2.007903607683726221e+00,-6.653266906738281250e+00,2.000000000000000000e+00
-2.882648408412933350e-01,1.055989339947700500e-01,2.115923436480112940e+00,-1.038042426109313965e+00,2.000000000000000000e+00
-2.882648408412933350e-01,3.810597956180572510e-02,2.268453510599680811e+00,1.550544977188110352e+00,2.000000000000000000e+00
-2.882648408412933350e-01,1.401840988546609879e-02,2.408140929537363917e+00,2.331388235092163086e+00,2.000000000000000000e+00
-2.882648408412933350e-01,5.157085601240396500e-03,2.512967975931712061e+00,2.168395757675170898e+00,2.000000000000000000e+00
-2.882648408412933350e-01,1.897186040878295898e-03,2.577651115255900294e+00,1.601102113723754883e+00,2.000000000000000000e+00
-2.882648408412933350e-01,6.979358149692416191e-04,2.600460501509257227e+00,8.592308163642883301e-01,2.000000000000000000e+00
