1.234010327607393265e-02,0.000000000000000000e+00,3.152619055593856245e+00,-4.038574174046516418e-02,1.000000000000000000e+00
1.234010327607393265e-02,0.000000000000000000e+00,3.153027307363696963e+00,-6.688635796308517456e-03,1.000000000000000000e+00
1.234010327607393265e-02,0.000000000000000000e+00,3.154654004732616812e+00,1.985669136047363281e-02,1.000000000000000000e+00
6.416855379939079285e-03,-8.348669856786727905e-02,3.155876289243348509e+00,2.078035846352577209e-02,0.000000000000000000e+00
-1.209330838173627853e-02,-2.681419849395751953e-01,3.141538012104899025e+00,-1.822775304317474365e-01,0.000000000000000000e+00
-3.677353262901306152e-02,-4.133227765560150146e-01,3.096486454951115519e+00,-6.501219868659973145e-01,0.000000000000000000e+00
-4.689241200685501099e-02,-2.622554302215576172e-01,3.028236279385634333e+00,-1.101527452468872070e+00,2.000000000000000000e+00
-3.430549800395965576e-02,6.820236891508102417e-02,2.981651159124918848e+00,-9.744939804077148438e-01,2.000000000000000000e+00
-1.283371075987815857e-02,2.987123131752014160e-01,2.968844192224093348e+00,-5.035361051559448242e-01,2.000000000000000000e+00
1.406771130859851837e-02,4.530953168869018555e-01,2.982659133272715479e+00,2.416688948869705200e-04,2.000000000000000000e+00
4.393077269196510315e-02,5.460665225982666016e-01,3.010162936645098597e+00,3.588818013668060303e-01,2.000000000000000000e+00
7.576824724674224854e-02,6.056898832321166992e-01,3.044259177642413050e+00,5.690549015998840332e-01,2.000000000000000000e+00
1.093333363533020020e-01,6.468681097030639648e-01,3.082052061455794245e+00,6.906498074531555176e-01,2.000000000000000000e+00
1.438856273889541626e-01,6.746667623519897461e-01,3.121599536510654360e+00,7.571362853050231934e-01,2.000000000000000000e+00
1.794251352548599243e-01,6.982232332229614258e-01,3.167798966290899187e+00,8.692749738693237305e-01,2.000000000000000000e+00
2.080541849136352539e-01,6.092693209648132324e-01,3.218546236055441767e+00,9.649339318275451660e-01,1.000000000000000000e+00
2.110158056020736694e-01,2.486935406923294067e-01,3.255218768613882929e+00,8.032943606376647949e-01,0.000000000000000000e+00
1.959608793258666992e-01,-1.053102388978004456e-01,3.242329741018362910e+00,1.103457957506179810e-01,0.000000000000000000e+00
1.727614849805831909e-01,-3.325096964836120605e-01,3.179425997781105906e+00,-7.722885608673095703e-01,0.000000000000000000e+00
1.638765931129455566e-01,-2.190862298011779785e-01,3.083111604797192484e+00,-1.507559776306152344e+00,2.000000000000000000e+00
1.774507164955139160e-01,9.642744809389114380e-02,3.002915846305437952e+00,-1.551518559455871582e+00,2.000000000000000000e+00
1.994161009788513184e-01,3.170548379421234131e-01,2.956807064014025599e+00,-1.140637040138244629e+00,2.000000000000000000e+00
2.260707318782806396e-01,4.566002786159515381e-01,2.933813141780444056e+00,-6.999753117561340332e-01,2.000000000000000000e+00
2.561805844306945801e-01,5.488508939743041992e-01,2.919163795309611231e+00,-4.408464431762695312e-01,2.000000000000000000e+00
2.890052497386932373e-01,6.176892518997192383e-01,2.901703642802782923e+00,-3.803294301033020020e-01,2.000000000000000000e+00
3.225703835487365723e-01,6.512003540992736816e-01,2.876570047932215601e+00,-4.613662958145141602e-01,2.000000000000000000e+00
3.270128071308135986e-01,2.731359004974365234e-01,2.816926600533076197e+00,-9.501355886459350586e-01,2.000000000000000000e+00
3.247915804386138916e-01,6.464070826768875122e-02,2.686622174578257471e+00,-2.025172948837280273e+00,2.000000000000000000e+00
3.223235607147216797e-01,-7.271265611052513123e-03,2.491642626123972803e+00,-3.235849142074584961e+00,2.000000000000000000e+00
3.218299746513366699e-01,-8.434538729488849640e-03,2.231942745047160059e+00,-4.503503322601318359e+00,2.000000000000000000e+00
3.218299746513366699e-01,-3.102893475443124771e-03,1.901944788294382960e+00,-5.861737251281738281e+00,2.000000000000000000e+00
3.220767676830291748e-01,1.852014334872364998e-03,1.494214924173899561e+00,-7.342437267303466797e+00,2.000000000000000000e+00
3.220767676830291748e-01,6.813181098550558090e-04,2.426632614927836329e+00,1.147081375122070312e+01,2.000000000000000000e+00
3.178811073303222656e-01,-5.561304464936256409e-02,4.343494208651133448e+00,2.787092781066894531e+01,0.000000000000000000e+00
3.124514818191528320e-01,-8.850822597742080688e-02,5.074492009478159815e+00,1.910831832885742188e+01,0.000000000000000000e+00
3.075154125690460205e-01,-9.549889713525772095e-02,5.147954376535960108e+00,7.783463478088378906e+00,0.000000000000000000e+00
3.030730187892913818e-01,-8.981213718652725220e-02,4.943568738298960596e+00,2.136158645153045654e-01,0.000000000000000000e+00
3.006049990653991699e-01,-6.426262110471725464e-02,4.654075892763682276e+00,-3.594865798950195312e+00,0.000000000000000000e+00
